id,link,name,comment,star
346,https://movie.douban.com/subject/25815034/,湄公河行动,这种毫无节奏的动作片真是够了,3
347,https://movie.douban.com/subject/25815034/,湄公河行动,香港的50后、60后其实有一种东南亚恐惧症，这个也算是80、90年代香港电影的一种主旋律，刚好碰到了这次公安部特许的东南亚执法的题材，算是两个主旋律的一次怪异的殊途同归。东南亚题材的推荐大家看看1990年曾志伟和林岭南的<安乐战场>,5
348,https://movie.douban.com/subject/25815034/,湄公河行动,這也值得那麼多人叫好？扒了湄公河案的外衣，裡面是一個多麼典型的港式警匪片啊，也就是節奏快些、場面大些、音樂煽情些。我覺得這個事件完全可以講出更多的層次來，但是結果就只有打打打，對不起看到最後就只記得打打打。方新武和刑登那條全是套路的綫簡直莫名其妙。,3
349,https://movie.douban.com/subject/25815034/,湄公河行动,居然是这种片子……,3
350,https://movie.douban.com/subject/25815034/,湄公河行动,国产主旋律能够如此张扬飞起，令我惊异。,5
351,https://movie.douban.com/subject/25815034/,湄公河行动,感谢中宣部，感谢党国,3
352,https://movie.douban.com/subject/25815034/,湄公河行动,里头的人说话腔调像译制片，说出的都是书面语。。,3
353,https://movie.douban.com/subject/25815034/,湄公河行动,国庆国产电影唯一良心，凭什么不给高一点的分？行动+行动+行动+突突突+啊啊啊伊呀呀呀+突突突（队员受伤）+追/逃+突突突（队员牺牲）+小温馨+最终突突突+最终追/逃+钻洞+过大草坪+下河+升天+最终胜利。你可能会因开始和结尾过于严肃的总结误解这部是主旋律片，其实是非常豪爽的枪战。可以的。,4
354,https://movie.douban.com/subject/25815034/,湄公河行动,与期望有落差。理解此类片在中国的诸多限制，但实在除了动作稍可看外，故事编排、人物塑造、对白均无甚可观。彭于晏的情报员角色最复杂些，但也不如《无间道》里的卧底刻画得有深度,3
355,https://movie.douban.com/subject/25815034/,湄公河行动,最后一场戏憋了太久感觉有点漫长，不过在情节设计上已经属于近年国产剧情片的上乘之作，中国式的英雄主义说得漂亮大家也是能够欣然接受的。欢迎广大创作者在荧幕上塑造高智商高规格的国警及政员，说不定以后的审查制度有望放松。,4
356,https://movie.douban.com/subject/25815034/,湄公河行动,最大的感受是金三角居然那么现代？还有舒适现代的购物中心呢~@凤天路博纳,3
357,https://movie.douban.com/subject/25815034/,湄公河行动,为什么要欺负哮天犬 不能忍,4
358,https://movie.douban.com/subject/25815034/,湄公河行动,砰！砰！砰！虽然是由真实的缉毒故事改编的，但是整部电影的爆破枪战削弱了影片故事情节，看着疲累,3
359,https://movie.douban.com/subject/25815034/,湄公河行动,的确很不错,5
360,https://movie.douban.com/subject/25815034/,湄公河行动,原来林超贤阔起来了就想要做卖拷贝啊。商场戏不错。反派智障得厉害，像八十年代电子游戏里的角色。,4
361,https://movie.douban.com/subject/25815034/,湄公河行动,实在乏善可陈，基本没一场值得称道的戏，也没一个塑造成功的人物。整部影片虽然砰砰不断、爆炸连连，但依然松松垮垮、平平淡淡，没有一丝紧张刺激感。,2
362,https://movie.douban.com/subject/25815034/,湄公河行动,在中南民大看了试映 简直太太太好看 都快哭了 真的超级感动 彭于晏太帅太温柔太体贴太可爱了啊啊啊啊啊 来武汉最大的礼物❤️❤️,5
363,https://movie.douban.com/subject/25815034/,湄公河行动,正常发挥，但两个缉毒警干特种部队的活儿太扯了。,3
364,https://movie.douban.com/subject/25815034/,湄公河行动,展昭卧底金三角，包拯缉凶湄公河。,4
365,https://movie.douban.com/subject/25815034/,湄公河行动,大陆公安背景的主旋律缉毒片，免不了歌功颂德伟光正，但整体节奏还不错。赌庄抢人、商超枪战、直捣黄龙三场高潮动作都在水准上，港式警匪片制式。（本来就是香港导演,4
366,https://movie.douban.com/subject/25815034/,湄公河行动,3.5吧，感觉就导演挺不容易的，要照顾审查要照顾市场，既要突出我公安伟岸形象又要摆脱主旋律印记，形式要好莱坞，内核要CCTV，干部要一本正经严肃脸，小兵又得冲锋陷阵无所不能。。。能做成这样不错了。,3
367,https://movie.douban.com/subject/25815034/,湄公河行动,好久没有看到这么激烈的警匪片，真实事件改编却编得有模有样，虽然结尾还留了一下悬念，整个故事剪辑得非常恰当，没有多余的篇幅，演员人物刻画入木三分。林导演的功力越来越精湛，总算是没把港片的铁饭碗丢了。,5
368,https://movie.douban.com/subject/25815034/,湄公河行动,这就是优秀的类型电影该有的样子：主线推进，故事点到就好，绝不拖泥带水，能动手的绝不动嘴。尤其是三不管地区抢人和百货商场混战两场戏，镜头调度，动作设计，视角切换，手持摄影等诸多亮点简直有《谍影重重》和《007》的影子，非常老练扎实！#很意外的好片#,4
369,https://movie.douban.com/subject/25815034/,湄公河行动,科幻片。,3
370,https://movie.douban.com/subject/25815034/,湄公河行动,撞撞撞 突突突 炸炸炸 大场面堆积的不错细节不经推敲 按照影片的描写整个活动就是一场境外执法。。。,2
371,https://movie.douban.com/subject/25815034/,湄公河行动,好好看！！！还有很多对人性的剖析 全程无尿点 林超贤的又一力作,5
372,https://movie.douban.com/subject/25815034/,湄公河行动,你们看看…现在稍微正常点的国产片评分都给衬托的啥样了…………,3
373,https://movie.douban.com/subject/25815034/,湄公河行动,好看… 就是觉着应该分级… 那么暴力的画面… 那么多家长带几岁孩子去看的。都是特么傻逼,5
374,https://movie.douban.com/subject/25815034/,湄公河行动,娃娃兵的戏很好，动作场面整体不错，文戏就差了，反派扁平。但是，你看，中国都成了主持正义维护和平人道主义铲除奸恶、的超级大国的自我想象体了啊！！！！彭于晏好帅啊！张涵予好帅啊！狗好帅啊！啊啊啊啊啊啊啊！,4
375,https://movie.douban.com/subject/25815034/,湄公河行动,我国终于也有好看的主旋律大片了,4
376,https://movie.douban.com/subject/25815034/,湄公河行动,去你妈的8.2分，我都不想说话了，那么多水军我也斗不过啊。,1
377,https://movie.douban.com/subject/25815034/,湄公河行动,握草，警犬好厉害！握草，这些孩子不得了！握草，张涵予和彭于晏。。。。,4
378,https://movie.douban.com/subject/25815034/,湄公河行动,还不错 没有拍成老男人的油屌味 而是扎扎实实的好莱坞式英雄枪战片却又同时不傻 同时也是真实事件改编 据说公安一路给开绿灯广电局也没辙 值得看一看,4
379,https://movie.douban.com/subject/25815034/,湄公河行动,还不错 没有拍成老男人的油屌味 而是扎扎实实的好莱坞式英雄枪战片却又同时不傻 同时也是真实事件改编 据说公安一路给开绿灯广电局也没辙 值得看一看,4
380,https://movie.douban.com/subject/25815034/,湄公河行动,打到最后都有点审美疲劳了，可惜了哮天犬。,3
381,https://movie.douban.com/subject/25815034/,湄公河行动,老爸比儿子帅系列…我的主角狗狗怎么会领便当！！！这不科学！！！,5
382,https://movie.douban.com/subject/25815034/,湄公河行动,所以老板到底是谁？,4
383,https://movie.douban.com/subject/25815034/,湄公河行动,老套的港派,3
384,https://movie.douban.com/subject/25815034/,湄公河行动,在线人和逆战的时候，我就感觉到林超贤对动作戏、枪战、车战等都有很好的把握，在同时代同类型电影中都算是非常好的。本片比以前更加厉害啦，商场、boss老巢都是非常复杂的场景，拍得激烈又有序。本片血腥大尺度场面也有一些。彭这么帅适合卧底？张老样子但精彩。孙淳脸残。行动组船上吃饭一场戏囧死。,4
385,https://movie.douban.com/subject/25815034/,湄公河行动,真实事件、缉毒背景题材不错，有几个镜头感也不错。只是国内这种题材拍的太少了，从剧本到演员到导演都不擅长硬汉铁血暴力，节奏、人物塑造都处在学习阶段，感情渲染是懵的，导演完全不懂。但是，这种电影总比那些脑残片强太多，这类题材值得鼓励。三星，加一星致敬用鲜血和生命默默战斗的缉毒英雄。,4
386,https://movie.douban.com/subject/25815034/,湄公河行动,打兩星不是因為主旋律 而是一切劇情都實在是太。扯。了⋯⋯ #我不敢相信我花了一百多看了這麼一部片#,2
387,https://movie.douban.com/subject/25815034/,湄公河行动,越看越无聊，老套无新意。角色木偶化，大陆演员依然锁定大陆主旋律表演特色，配角以及彭于晏台词功力基本为零，电脑特技太渣，除了车戏还不错。,2
388,https://movie.douban.com/subject/25815034/,湄公河行动,本来连分都懒得打的电影，但是看到后半段里各种pro go和准星镜头，被特效组做成了使命召唤hhh，看在大家都是使命召唤粉的份上打个两星吧。也是见识到了游戏对于电影的影响了。,2
389,https://movie.douban.com/subject/25815034/,湄公河行动,excuse me？口碑好？的确比隔壁两部好太多，但是这个电影名字是湄公河行动不是神犬奇兵也不是愚蠢任务，影片说如果不能活抓就等于失败，真心话，一个大毒枭的基地跟军火库一样，可能随便活抓吗？你说尽量活抓我都让你满分，你强行活抓我是醉到不行，狗狗死和彭于晏死强行来个好莱坞结尾，笑了,3
390,https://movie.douban.com/subject/25815034/,湄公河行动,2016年第一部口碑片来得太晚了,4
391,https://movie.douban.com/subject/25815034/,湄公河行动,2電視劇剪成了電影，就因為彭于晏片酬太高。,2
392,https://movie.douban.com/subject/25815034/,湄公河行动,给四星五星的是一群义和团爱国者,2
393,https://movie.douban.com/subject/25815034/,湄公河行动,主旋律的还不错，好多幕好血腥暴力的！浮尸很吓人，毒娃娃兵太猛了，我国血腥暴力画面有点cult风采，很多正面的爆头，清晰的炸分尸。和家人一起看的，倒是完全没影响胃口晚饭都扫光了。狗狗可爱，女警塑造很好很自然，彭于晏貌似没露肌肉扣一星吧，全片追车打打杀杀频率真是太高了,4
394,https://movie.douban.com/subject/25815034/,湄公河行动,商业性和社会性成功结合的优秀类型电影，价值观输出的正确样本，成功拯救了一颗被国产烂片伤害地喝云南白药都不能弥补心灵创伤的观众的心脏。ps翘首期盼不久可以看到也门撤侨、海地维和大电影。,5
395,https://movie.douban.com/subject/25815034/,湄公河行动,"65/100 本片几个值得鼓励的点：1,终于光明正大的将内地警察“戏剧化”，当然这得益于事件发生地在境外；2,对白有了更多的粗口元素，显得更真实，但相应的分级制度跟不上还是白瞎；3,狗演的不错。除此以外整体感觉场面花哨但剧情稍显无趣，看结尾还有续集的意思。",3
396,https://movie.douban.com/subject/25815034/,湄公河行动,有这么好的片子为什么要去看爵迹？？？,4
397,https://movie.douban.com/subject/25815034/,湄公河行动,制作稍不那么粗制滥造就可以抹掉它“烂”的本质了吗？★,1
398,https://movie.douban.com/subject/25815034/,湄公河行动,首先作为一个云南人，其次因为当年深入采访过禁毒警察，双评活动的时候各种整理湄公河案件的相关稿件，带着全省50多位公安英模去电视台彩排、接受表彰…与他们真实相处过、交流过，听过看过他们的很多事迹…所以看这部片子太有感觉了，那种真实的亲切感让我在观影过程中好几次哭成狗！不过抛开特殊情感,5
1,https://movie.douban.com/subject/25815034/,湄公河行动,有人说给吸毒的明星改过的机会，那么谁给牺牲的辑毒警复生的机会?,4
2,https://movie.douban.com/subject/25815034/,湄公河行动,电影想必多精彩也不用我细说了。但最讽刺的是，这部电影，居然是和隔壁某全世界的吸毒张导演片子同日期上映的。缉毒警察牺牲多少生命有什么所谓呢，吸毒的人只要在这个社会，有身份有地位，照样请一堆脑残粉追捧演技烂的明星们当主演，照样拍个烂片营销赚钱赚到手软。真讽刺，这是多么无与伦比的玩笑。,5
3,https://movie.douban.com/subject/25815034/,湄公河行动,当张涵予和彭于晏喊了句：“我艹！”的时候，我恨不得冲上去大喊：“艹我！” #哮天犬之死，差点哭晕。话说，张涵予的卡姿兰眼妆真是天生的！#,3
4,https://movie.douban.com/subject/25815034/,湄公河行动,剧本是公安部直批的，想怎么大尺度就怎么大尺度，广电根本拦不住&主旋律又怎么样，我还嫌主旋律的不够了，毒贩吸毒的都去死吧&只关注电影本身也是非常成功的警匪片，值得三刷,5
5,https://movie.douban.com/subject/25815034/,湄公河行动,跟彭于晏谈了十年恋爱结果你还要吸毒。。感觉你脑子不好。。,4
6,https://movie.douban.com/subject/25815034/,湄公河行动,只要公安部愿意，大片也是有希望的。这部算试水吧，有些镜头不能明给，有些话不能明说，所以看的时候一定要做到心中无码。剧本不好，但拍摄完成度非常高，上面有人就是不一样啊。窥见了一丢丢境外行动的样子，敌人很狡猾，我方伤亡惨重，每一点正义都是鲜血换来的。希望将来国安or外交部也能给点空间,4
7,https://movie.douban.com/subject/25815034/,湄公河行动,本来三星，但为了怼隔壁郭敬明女士，更为了中国电影，任性四星。体制下和敏感题材导致片头片尾有规避和迎合。但从选角到动作场面的制作，有大片格局，国内类型片里绝对翘楚。生猛，跳跃，肾上腺素爆表。童子军恐，哮天犬伤，荷枪实弹，诚意之作,4
8,https://movie.douban.com/subject/25815034/,湄公河行动,张涵予和彭于晏，两个人演技不用担心，已买好票，把票钱送给实力派们，也比给面瘫鲜肉们要强，本来想先打四星的，看隔壁吸毒张导演和ppt导演郭女士，决定再加一星。9.30已看！！！简直燃到爆啊，全程没有尿点，动作戏特别帅，张涵予和彭于晏荷尔蒙爆棚，值！,5
9,https://movie.douban.com/subject/25815034/,湄公河行动,缉毒警看到毒娃娃一愣然后就被扫射了……体会了一把传说中的蒙圈然后把我给吓哭了……无条件支持消灭一切毒品。,3
10,https://movie.douban.com/subject/25815034/,湄公河行动,糯康脾气太差了，吃不到早餐也要大喊大叫,4
11,https://movie.douban.com/subject/25815034/,湄公河行动,就是恳求以后留条活狗,5
12,https://movie.douban.com/subject/25815034/,湄公河行动,硬汉标配，很燃！几乎从头打到尾，且这类电影交给香港导演拍才对，就像徐克与《智取威虎山》，变成纯粹的商业大片。林超贤拍枪战戏果然不错，三不管营救、商场火并张力十足效果赞，最后突袭只是场面火爆，彭于晏片中三种造型，哮天是亮点。有机会研究一下片中的特种武器，PS，这类电影首尾两段可以无视,4
13,https://movie.douban.com/subject/25815034/,湄公河行动,惊险！过瘾！刺激！猛呆！从湄公河死人到云南特警到金三角缉毒枭，能将警匪枪战变战争巨制，林超贤不愧动作片新宗师，枪战、飞车、手雷、直升机、汽艇、丛林野战全上，娃娃兵都吸毒开枪搞人肉炸弹，骁勇善战战斗小队、啸天犬、巧遇仇人彭于晏死得惨绝壮烈。老看这种，《寒战》《毒战》不变儿童片？,5
14,https://movie.douban.com/subject/25815034/,湄公河行动,彭于晏和张涵予拍合照的时候我就知道是个死亡flag，然而我押错了人,4
15,https://movie.douban.com/subject/25815034/,湄公河行动,哪有香港电影能改变主旋律这种好事啊，不如说是主旋律已经交由香港导演来拍了。近身肉搏出刀子依然快准狠，但一到包围毒枭老巢，还是有种《少年特工》混合《战狼》的军事演练既视感。还有，没事干别跟开主角光环的人合影……,3
16,https://movie.douban.com/subject/25815034/,湄公河行动,林超贤的内地主旋律商业警匪片，看得出来很努力，然而对动作和形式的过分追求大大削弱了整体的故事性，可惜了。,2
17,https://movie.douban.com/subject/25815034/,湄公河行动,看电影，我已经学会掐头去尾。,3
18,https://movie.douban.com/subject/25815034/,湄公河行动,主旋律与犯罪类型结合，北京的部分稍微有点怪，但是回到金三角状态还是很好的，动作戏简单明快，尤其前几场动作戏很出色。导演全力展示过度火爆的动作场面，飞机，快艇，重武器都用到了，很直男的电影，不过后面有点拖，略遗憾。,3
19,https://movie.douban.com/subject/25815034/,湄公河行动,从头打到尾，没有灵魂的空壳，香港导演现在来内地拍戏也不容易，战战兢兢。,2
20,https://movie.douban.com/subject/25815034/,湄公河行动,没完没了的动作戏，各种刻意各种硬伤，林超贤这次在自己最擅长的领域玩脱了。5.3/10,2
21,https://movie.douban.com/subject/25815034/,湄公河行动,一部类型混乱的电影。唯一能靠上的算是动作片，但打斗和追击又都如此了无生气。很多人只会怒目圆睁，这就如同台词功底差总要喊着说话一个道理。剧本故事散乱，对话装腔作势。拍故事就老老实实拍，现在这样就是一部缉毒宣传片的主题先行，再罗织细节。同样的缉毒，看看netflix的《毒枭》是怎么写作的。,2
22,https://movie.douban.com/subject/25815034/,湄公河行动,缉毒题材，根据真实故事改编，调度多国演员，还能拍的水准至上，比较难得。2016目前港片Top4（仅次于《幸运是我》《树大招风》《踏血寻梅》）。,4
23,https://movie.douban.com/subject/25815034/,湄公河行动,导演很努力在让人肾上腺素飙升，动作戏不错，有几处配合音乐确实很燃，但文戏稍弱，节奏略失控，疯狂的枪战弄得人头昏脑涨。本片根据真实故事改编，在故事性和代入感上已具有先天优势，可惜细节处理略潦草，人物魅力缺缺，所谓硬汉可不是骂几句卧槽就了事的。不过在同期上映电影的对比下也算很不错了,3
24,https://movie.douban.com/subject/25815034/,湄公河行动,动作戏超赞，前面两段自由区劫人和商场乱战比结尾高潮更燃，主旋律把前因规避了一下，除了几场调节情绪的文戏（如学刘德华唱歌），都已经有了大片应具备的格局,4
25,https://movie.douban.com/subject/25815034/,湄公河行动,怪不得主旋律电影烂，人物没一个立起来，电影里一点感情都没有。谁死了我都觉得好蠢，丝毫没有感伤的感觉。配乐也是，有时候没有背景音乐比有更好的道理难道整个团队没一个人懂?其实不止一星，但鉴于现在居然有7.8分，我只能给一星了,1
26,https://movie.douban.com/subject/25815034/,湄公河行动,看完仔细一想，敌军的所有主要战果都来自三个小孩儿，其他人突突突突了两个小时似乎只打死一条可怜的狗？,4
27,https://movie.douban.com/subject/25815034/,湄公河行动,3.5，主旋律能拍成这样真的不错了，当年《超强台风》（？）临到了连条金鱼都没死，现在主旋律不仅敢死人了，连小孩和狗都不放过了啊！,4
28,https://movie.douban.com/subject/25815034/,湄公河行动,"当你坐在电脑面前安静上着网的时候, 有多少人在前线搏命只为了维护你做为一名中国人的权利和荣誉..",4
29,https://movie.douban.com/subject/25815034/,湄公河行动,林超贤又拍了一部《逆战》，而且还少了吴炜伦。冗长的真人CS。大而无当、无的放矢的一通枪战爆破乱斗实在让人心累。不过在这个烂片环伺的国庆档，这已经算是良心作品了。我现在只好奇翁子光的《太平洋大逃杀》真的能拍出来？到时候找一群香港人说东北话就太尴尬了。,2
30,https://movie.douban.com/subject/25815034/,湄公河行动,《毒战》完成警匪片审查破冰，《烈日灼心》进一步拓宽警匪片尺度，《湄公河》则是警匪片真正成为中国类型片大头的开始，看好在愈发娘炮的大片市场里杀出一条血路（如果没有用配音的话，彭于晏的念白进步真是太大了，脱黑）,4
31,https://movie.douban.com/subject/25815034/,湄公河行动,向中国警犬致敬！,4
32,https://movie.douban.com/subject/25815034/,湄公河行动,3.6星  1.张涵予爷们力爆表。2.本片透着一股浓浓的90年代纪实大案风，功过各半。3.片尾的强行升华太硬但应了国庆的景。4.在敌方还有火力的情况下上强行用直升机运送犯人这不是等着挨枪子么。情节推进大多靠扯。5.哮天啊哮天。。6.部分镜头很震撼，比如那个小孩。,3
33,https://movie.douban.com/subject/25815034/,湄公河行动,娃娃兵让人揪心，天杀的毒贩子。ps：给哮天的演技点赞。,4
34,https://movie.douban.com/subject/25815034/,湄公河行动,隔壁郭抄抄被黑出了屎，这部主旋律被赞开了花，一毁一誉间，冰火两重天。其实屎是撒了金粉、喷了香水的屎，花是只可远观、不可细赏的塑料花，都是假风景，实则真平庸。而最可玩味的还是这一众带情绪不带脑子的看客，及其言行。,2
35,https://movie.douban.com/subject/25815034/,湄公河行动,这么好的选题，剧本写成这样真的大丈夫？……13位大陆船民值得以更好的形式纪念。,2
36,https://movie.douban.com/subject/25815034/,湄公河行动,最帅的是啸天。,4
37,https://movie.douban.com/subject/25815034/,湄公河行动,林超贤这样能拍出硬货的导演，华语片里可谓是凤毛麟角。拍飞车对峙枪战这些动作场面，功力很扎实。,4
38,https://movie.douban.com/subject/25815034/,湄公河行动,角色性格不是黑就是白，注定了片子没人会记得,2
39,https://movie.douban.com/subject/25815034/,湄公河行动,呵呵，八一制片厂新导演林超贤代表作,2
40,https://movie.douban.com/subject/25815034/,湄公河行动,电视剧手撕鬼子，电影手撕毒贩！,2
41,https://movie.douban.com/subject/25815034/,湄公河行动,为什么对抗最激烈的时候只剩两个男主？为什么救援人员已经赶到不集中火力先灭了毒枭而是毫无保护地爬直升飞机？最后是我一直都不明白的一个问题，牺牲了这么多战士的性命保一个坏人不死只为回家判死刑真的有很大意义吗？不是质疑，真诚发问。,4
42,https://movie.douban.com/subject/25815034/,湄公河行动,彭于晏现场很会耍花枪。《破风》林超贤，上帝之城，缉毒敏感题材，糯康案真实犯罪改编，节奏张弛有度，混战爆破卓然超群，尤其一场张涵予凳子破窗戏。儿童和警犬是迷之亮点，公安主旋律，贯穿废戏，整体值得看。,4
43,https://movie.douban.com/subject/25815034/,湄公河行动,很好的边境犯罪片。可圈可点。你以为的真实其实有些夸大，你以为的虚假其实更真实。边境贩毒寨子，从小开始吸毒，七八岁孩子敢玩赌命抢，哮天犬毋庸置疑是缉毒队头号精英，它的牺牲令人心痛。还有黄雀在后的泰国贪官，演技赛老张老彭！最喜欢的是沙老板！这身材，给我十年都未必练到，红红火火恍恍惚惚,4
44,https://movie.douban.com/subject/25815034/,湄公河行动,国庆档4部大片里最实至名归的，但估计也是票房最低的，没办法，另外几部的脑残粉太多了！（前面是首映日后得出的结论，没想到最后票房逆袭，成了国庆档票房最高的影片，真的蛮欣慰的。）,4
45,https://movie.douban.com/subject/25815034/,湄公河行动,对彭于晏和赵健全程好感暴增，张涵予音酥握草。看片过程中数次问同伴是不是真的，除恐怖片外第二次被小孩子震到了。爱国主义教材科普片and“官方外国形象宣传片”。讲真看完以后只想做个安静的lollipop小粉红。,3
46,https://movie.douban.com/subject/25815034/,湄公河行动,3.5。1.非常林超贤的金三角缉毒大战。2.全程动作戏超级爽，尤其是那场三不管营救和商场火拼戏，彭于晏甩造型，张涵予耍花枪，而最凶猛的是那些受驯的娃娃兵人肉炸弹。,4
47,https://movie.douban.com/subject/25815034/,湄公河行动,一到文戏就尴尬症发作,3
48,https://movie.douban.com/subject/25815034/,湄公河行动,全程吓着看完脖子疼⋯⋯血淋淋惨无人道⋯⋯脑子里只有一个感想：禁毒是天道，缉毒警察永垂不朽！！改编后半程略微个人英雄主义，希望真实事件不要这样惨烈（虽然真实才是最痛苦的）,4
49,https://movie.douban.com/subject/25815034/,湄公河行动,大概是国庆档期唯一能看的电影了。比起隔壁几部在脸上写着“我是来圈钱的”的电影，这一部是值得让我心甘情愿掏钱买票进去看并且打个四星的。一星扣在故事上，比起经典的结构，还是差了一些抓人的部分，以及，我总是跳戏以为自己在看新闻联播……,4
50,https://movie.douban.com/subject/25815034/,湄公河行动,5.5/10原以为是国庆唯一能看的电影、结果同样没法看.,2
51,https://movie.douban.com/subject/25815034/,湄公河行动,商业片只要节奏对了什么都好说，我觉得我还是情愿看这种扬我国威的主旋律也不想看你们内战内行外战外行、窝里斗得不亦乐乎。彭于晏真是被林超贤操（cāo）出了男人味～,4
52,https://movie.douban.com/subject/25815034/,湄公河行动,犯我天朝者，虽远必诛。以后以此为主题的中国主旋律动作片，肯定会越来越多的。,3
53,https://movie.douban.com/subject/25815034/,湄公河行动,槽点与奇观一样多，最后是real 一颗赛艇。,3
54,https://movie.douban.com/subject/25815034/,湄公河行动,基本上是国产这类题材的最高水准了，善于搞硬货的林超贤，仅存的国产硬汉张涵予，真实事件的震撼和演绎出的强悍力度，制作水准很高。,4
55,https://movie.douban.com/subject/25815034/,湄公河行动,五星支持。PS:奉劝豆瓣上评一两星的各位，抽空试着不装逼，你们的生活会更美好。,5
56,https://movie.douban.com/subject/25815034/,湄公河行动,"华语电影圈，拍动作片也就香港导演经验丰富……
但纯港片又小家子气，搭配大陆拿手的军事片底子，秒杀韩国电影就是分分钟的事了。",3
57,https://movie.douban.com/subject/25815034/,湄公河行动,生活从来不轻松，一直有人为我们负重前行！太燃了。另外影帝可不可以颁给哮天。,5
58,https://movie.douban.com/subject/25815034/,湄公河行动,实际两星水平。看到8分的评分，觉得水军太过猖狂，给一星拉平均分。,1
59,https://movie.douban.com/subject/25815034/,湄公河行动,全名金三角手撕鬼子，节奏太混乱，书面语台词浓浓的公安部监制味儿，被香港导演彻底拍成了国庆献礼金盾专题片，白瞎了。,3
60,https://movie.douban.com/subject/25815034/,湄公河行动,文戏有点弱。。彭于晏张涵予哮天犬演的都很好。,5
61,https://movie.douban.com/subject/25815034/,湄公河行动,杜琪峰爱郑秀文所以在盲探里面给她换了无数衣服，林超贤爱彭于晏所以在湄公河里面给他换了无数胡子。,5
62,https://movie.douban.com/subject/25815034/,湄公河行动,全程还是保持了紧张度的，甚至说是有点赶了……另外真的有必要再减少点慢镜抽帧，场景调度再做细点，爆炸特效也别那么假，结局也别那么长、搞得像电视剧，选某个高潮点结束就好了。,3
63,https://movie.douban.com/subject/25815034/,湄公河行动,4+ 这样的主旋律请再给我来一打！尽管影视化会有夸大，但发自真心为中国警察喝彩！,4
64,https://movie.douban.com/subject/25815034/,湄公河行动,合照的时候，就想说一句，我猜到了开头，却没猜到结局。英勇就义的男彭友和啸天QAQ,4
65,https://movie.douban.com/subject/25815034/,湄公河行动,在你们说来说去可欧洲又不上映情况下，只好十年来第一次下枪版。虽然肯定影响观感，但看完后觉得即便去影院，这不就是90年代初天使行动那样的丛林缉毒类型片啊？限于事件本身严肃性还不好搞幽默桥段。可为啥就被神化了？,2
66,https://movie.douban.com/subject/25815034/,湄公河行动,即使是主旋律也依然很好看啊，全程无尿点。美国式主旋律不也一堆人看的嗨到飞起？毒娃娃的几段很震惊，玩轮盘把自己脑袋嘣了的毒娃看的简直目瞪口呆。最后，支持剿灭一切毒品相关。,5
67,https://movie.douban.com/subject/25815034/,湄公河行动,不好看啊。。。。和焦点访谈似得。。。,3
68,https://movie.douban.com/subject/25815034/,湄公河行动,乌烟瘴气的国庆档里，唯一值得看的片。众人皆知的“湄公河惨案”，主旋律，有质感，张弛有度，节奏偏快，紧凑刺激，燃过头，文戏不足，只能脑补。张涵予的表现和《智取威虎山》有异曲同工之妙，彭于晏也意外的出彩，最爱还是哮天犬。这部爱国主义教育片，虽有毛病，总体还行，向缉毒警察致敬！三星半。,4
69,https://movie.douban.com/subject/25815034/,湄公河行动,好坏遑论，作为国产片动作戏的野心之大值得给个推荐。各种画质的素材全往里面塞看来也是林超贤的个人标签了，配乐你学季墨就算了，搞到最后直接就抄勇闯夺命岛也太丢人,4
70,https://movie.douban.com/subject/25815034/,湄公河行动,逻辑上还是有明显硬伤。。。硬把狗狗写shi了想扣一星来着。。。在合拍片里面到算是良心制作啦~还是4星以资鼓励吧~,4
71,https://movie.douban.com/subject/25815034/,湄公河行动,这般惨烈，这般壮烈，这般血腥，这般血性。向那些为了保卫国家尊严、保护人民生命财产安全，英勇无畏地默默奋战在一线的公安民警同志们致敬！,5
72,https://movie.douban.com/subject/25815034/,湄公河行动,人是中老合作在糯康老挝的老情人家里由老挝安保部队抓后引渡给中国政府得。中国派出的人在海外一枪未放，吹牛逼也要讲基本法！,1
73,https://movie.douban.com/subject/25815034/,湄公河行动,"搁二十年前，妥妥的神片儿，各种满分。

搁十年前，怕是拼不过集结号。

讲取景，讲剪辑，讲服装效果后期特效，可能这片子都是上乘之作。

但是剧本是硬伤啊，我不知道导演恶心到自己没，反正看到后面传统又经典的“敌军无能我军无敌”，又强行死了一干人之后。

我想我们并不需要这样的英雄罢",2
74,https://movie.douban.com/subject/25815034/,湄公河行动,张涵予搭配彭于晏就注定了电影够硬的基调，开头剧情交待的略散略杂乱，但紧接着三不管偷人、商场交火两个大场面瞬间把气氛搞燃。林超贤对于动作戏的把控能力非常独到，重枪火上阵绝对看得过瘾。个别场景有些血腥残忍，童子军自杀性袭击让人印象深刻。最后收尾太正很主旋律，掐头去尾是部好戏！三星半。,3
75,https://movie.douban.com/subject/25815034/,湄公河行动,一直在裂的一个片，美术/动作场面/剧情与题材的处处不协调，以及类型的混乱，现实该有的力量被太多花活打断，成了彻底玩脱的砸打爆东方迈克尔·贝。更别提硬伤魔幻、极品飞车、使命召唤，献礼国庆伟光正和直男癌。拍了那么多商业行货片的林超贤最多只能停留于此了。承认它适合市场，但还是喜欢不起来。,2
76,https://movie.douban.com/subject/25815034/,湄公河行动,你之所以看不见黑暗，因为无数勇敢的人把黑暗挡在了你看不见的地方。,5
77,https://movie.douban.com/subject/25815034/,湄公河行动,希望吸毒的明星导演都能自动去死，他们连缉毒犬的一根狗毛都不如。,5
